age,educationyears,sex,hoursperweek,incomeUSD
53,9,1,40,35249
30,7,1,40,22353
51,10,0,40,107678
62,11,0,40,23013
38,3,1,40,34008
23,13,1,40,30987
39,9,1,40,42295
37,10,1,40,41594
27,12,0,40,42815
41,10,1,40,44286
47,13,1,40,162735
25,10,0,40,102040
35,12,0,50,22005
47,9,1,45,119162
30,9,1,40,30130
29,11,1,40,22544
36,11,0,50,155713
42,13,1,60,37076
51,9,1,40,46263
34,9,1,40,29597
44,9,1,60,44301
27,13,1,41,49893
39,9,1,40,34724
46,9,1,40,24362
32,9,1,62,44746
31,13,0,50,46737
23,7,1,35,35540
47,14,1,55,195662
66,13,1,99,35143
26,9,1,40,34004
52,9,1,40,128037
53,7,0,30,42310
48,13,1,40,45476
37,12,1,50,22391
17,7,0,5,44270
50,11,1,40,197698
28,9,0,40,37589
17,7,0,40,26144
39,10,1,40,27862
28,13,0,40,20112
38,12,1,40,47597
53,9,1,40,81252
28,13,1,40,47815
42,10,1,32,59452
40,5,1,45,42398
20,10,1,40,37963
32,13,1,40,122257
23,13,1,40,48738
25,13,1,40,39087
41,9,1,40,41866
42,13,1,40,191754
18,8,1,14,35352
29,13,1,60,135129
36,9,1,50,48184
34,6,1,40,37372
34,9,1,44,35590
48,15,1,50,100024
36,15,1,80,174936
67,9,1,40,24072
53,9,1,40,103324
53,13,1,40,154924
45,16,1,45,93386
22,6,0,35,33965
25,13,1,43,22116
61,10,0,40,38252
31,10,0,40,22715
47,9,1,38,37458
31,2,1,45,31269
17,5,0,32,36183
38,10,1,50,147139
23,9,1,40,46353
42,10,0,40,26905
78,3,1,36,20586
54,11,1,40,81509
26,13,0,50,49495
30,9,1,35,150226
46,13,1,40,165945
26,13,0,45,38674
30,9,0,35,48728
66,16,1,35,106056
23,9,1,40,26868
25,10,1,40,47485
32,13,1,40,49959
25,9,1,38,40413
51,7,1,40,30076
24,13,1,40,46949
22,10,0,40,47692
28,9,0,40,36653
29,7,0,20,34621
26,13,1,40,46326
41,13,1,40,100910
19,10,0,35,24053
39,9,1,26,46037
51,15,1,50,130496
29,9,0,20,45325
27,3,1,40,27908
33,13,1,40,70186
19,9,0,8,27669
67,9,1,20,23223
41,13,1,45,177925
29,14,1,40,95797
28,9,1,40,25605
25,10,1,40,22164
21,9,1,36,49950
24,10,1,50,111246
48,7,0,31,44477
46,15,1,60,90465
35,10,1,50,41474
35,13,1,40,62656
50,6,1,40,20949
22,9,0,40,35474
45,10,1,40,46340
62,13,0,40,46313
39,14,1,45,188596
33,9,1,40,31859
22,10,0,30,32027
50,9,1,48,162355
25,7,0,40,36570
44,10,0,40,45176
26,9,1,40,91261
31,14,0,50,126058
56,9,0,15,41604
49,4,1,40,26219
49,8,1,40,154234
46,9,0,43,26946
33,10,1,40,21214
25,13,0,30,40702
40,12,0,40,69857
72,4,1,30,21870
32,14,1,10,43256
44,13,1,55,48986
48,9,0,30,28038
17,6,0,12,20940
50,11,0,36,132211
61,10,0,34,94533
22,9,1,40,41541
17,7,1,17,39216
49,15,1,60,150329
26,9,1,50,26775
19,10,1,10,39020
17,8,0,16,28335
38,9,1,40,22906
34,11,1,40,27184
51,9,1,50,97366
48,9,1,42,141870
63,14,1,50,147164
19,9,0,40,34232
73,10,0,36,151763
51,9,0,43,43735
38,14,1,40,46343
54,10,1,40,150249
41,9,1,40,116296
65,13,1,40,184049
36,13,1,50,58623
42,4,1,40,34833
38,10,1,40,176761
20,10,1,40,45262
37,13,1,50,118274
35,9,1,40,198488
51,10,1,40,28675
23,11,0,40,34237
27,13,0,40,32575
19,10,1,16,38149
37,11,1,42,106955
29,9,1,45,32704
33,2,1,32,29251
60,9,1,40,20847
22,13,1,20,46560
22,10,1,20,42484
60,11,0,37,20492
35,7,1,20,30444
45,11,0,40,33312
30,9,1,40,170537
43,10,1,70,107049
32,14,0,38,36376
35,9,1,42,28699
32,11,0,40,43700
61,11,1,40,162988
40,14,0,40,38110
20,6,0,30,39147
42,13,1,60,152462
21,10,0,35,42009
21,10,0,20,42049
26,13,0,40,25282
36,9,1,60,176402
24,13,1,40,27421
47,13,1,57,130523
51,12,1,30,31305
65,9,0,40,45696
61,13,0,12,29409
67,10,0,25,37968
49,9,1,25,32735
63,9,1,40,112546
58,11,1,48,62221
61,4,0,40,40347
36,9,1,35,46853
19,10,1,40,48486
29,10,1,35,46737
43,13,1,40,191800
60,9,1,55,34854
21,10,1,40,47498
22,9,0,40,35895
33,13,1,65,184758
36,13,0,50,23454
37,13,1,46,34110
35,12,0,40,25339
17,6,1,30,42678
37,9,1,60,123872
22,9,0,45,22218
28,10,1,40,133377
42,10,0,40,34208
57,9,1,60,173604
26,10,0,65,29379
45,7,1,50,25657
32,13,1,44,114614
63,10,0,43,31574
22,10,0,20,45443
36,10,1,55,164295
45,9,0,40,30913
34,15,1,55,105247
27,13,1,60,43367
20,10,0,20,21146
47,9,1,56,192344
46,4,1,52,41716
28,10,0,40,23938
45,9,1,40,44958
26,13,0,40,38169
32,6,1,45,31223
30,8,0,40,49697
59,6,1,40,34303
58,16,0,43,66940
45,10,1,30,27262
76,10,1,40,26444
38,9,0,40,32314
32,14,1,40,48487
38,9,1,50,33197
30,12,0,36,49588
53,11,1,40,125021
41,13,1,40,32441
27,13,1,50,25323
44,12,1,30,48894
35,14,1,50,148263
36,2,0,40,31865
51,10,0,10,85886
42,9,1,40,36294
40,13,1,50,140523
45,9,1,40,34787
55,5,0,37,181770
36,4,1,40,49538
57,9,1,40,102308
27,9,0,45,36790
62,14,1,40,40762
29,13,1,55,45880
38,13,1,30,25947
29,9,1,50,36047
18,10,1,30,42334
19,8,1,30,22079
32,14,0,40,24678
34,13,1,40,35952
25,12,1,55,31691
34,14,1,35,47377
37,10,1,38,38397
37,9,1,45,33595
18,9,1,25,21358
24,11,1,40,32928
17,8,0,30,21187
35,13,0,40,39823
31,11,0,32,47012
29,12,1,60,22920
49,9,1,40,43254
71,13,1,10,62651
35,9,1,40,40587
55,9,1,50,20227
37,3,1,40,43251
33,10,0,18,49467
49,13,1,45,135416
32,9,1,45,27556
63,7,1,40,25007
39,14,1,40,29546
42,9,1,40,43669
30,14,0,50,128379
30,11,1,40,45206
48,9,1,40,177355
57,13,1,10,23330
56,6,0,45,34791
28,10,1,40,46432
43,13,1,24,151024
46,9,1,60,32688
60,13,1,45,64926
50,14,0,65,32723
37,15,1,50,117348
41,9,0,40,48777
38,10,0,38,166802
23,10,0,40,28630
59,10,1,50,153701
72,14,1,60,21627
47,10,0,33,35951
29,11,1,40,31022
35,13,1,60,41822
24,10,1,15,43913
22,9,0,40,30489
24,9,1,40,25143
42,13,1,45,156764
55,13,0,72,35592
40,14,0,20,29395
61,9,0,40,45182
58,13,1,72,40694
39,9,1,40,41167
45,10,0,50,42856
25,9,1,45,31346
69,16,1,50,56168
36,13,1,60,46005
34,11,1,40,51911
45,13,1,45,95422
27,8,1,45,32523
28,10,1,40,21388
27,10,0,60,21989
41,9,0,40,48821
18,9,0,30,48561
44,13,1,40,186049
47,11,0,45,125016
36,9,1,40,33903
66,1,0,40,23268
33,9,0,45,24163
39,9,1,40,152470
30,9,1,40,42543
34,9,1,40,139666
62,14,0,32,24030
21,10,0,45,21967
50,14,1,50,60676
30,13,1,60,153563
43,9,1,40,79386
19,10,0,40,45165
26,11,1,50,21551
50,4,1,65,46581
45,14,1,40,94391
46,14,1,50,162656
17,6,1,15,45865
56,4,1,40,146154
25,10,0,40,174774
47,14,0,42,25591
23,9,1,45,20277
51,9,0,20,35948
19,10,0,25,20091
33,9,1,40,48427
32,9,0,80,39172
52,9,1,40,31951
36,10,0,40,30105
34,9,1,40,37652
26,9,0,40,20263
26,8,1,98,33564
35,10,1,40,34258
58,13,1,40,141755
32,7,1,50,27435
23,10,0,40,26907
28,10,1,40,35251
20,6,1,35,38765
17,6,1,20,26421
56,9,1,45,53314
26,9,0,40,29253
43,13,0,36,42827
45,10,1,35,39432
34,10,0,50,176187
54,2,1,35,43167
51,9,0,40,41070
58,10,1,60,21168
49,12,0,40,31526
21,11,0,40,22814
44,10,0,40,36727
26,13,0,50,48128
39,13,1,40,34425
19,9,1,40,43140
37,10,1,40,20567
49,9,1,32,36701
45,9,0,40,39095
60,9,0,40,28506
28,13,1,40,28562
23,10,1,30,27599
44,13,0,45,22586
19,10,1,12,23832
37,9,1,40,169089
41,9,1,38,37496
56,13,1,40,154715
44,12,1,54,101006
30,13,1,36,81900
23,13,0,40,20727
44,9,0,40,116528
38,9,1,70,103654
32,10,1,50,114022
57,14,1,20,45839
35,15,1,50,171500
48,13,1,50,105923
32,10,1,99,32778
76,14,0,15,42316
57,9,0,30,40785
58,10,0,40,47123
51,14,1,50,147158
50,6,1,40,47366
38,9,0,25,32190
53,9,1,40,43163
59,4,1,20,33519
23,9,1,40,43369
44,11,1,40,80347
23,13,0,40,20627
23,12,1,20,21416
44,13,1,40,109783
30,9,1,40,20174
28,9,1,40,33029
46,10,0,40,41270
34,1,0,25,43294
38,13,1,45,116364
26,10,0,37,21424
39,9,1,40,49935
28,10,1,40,29744
33,14,1,19,38828
43,14,0,40,108954
30,13,0,40,36086
59,14,1,50,97319
26,9,1,45,32856
28,10,1,24,33815
48,10,1,40,37832
49,13,0,35,29377
41,9,1,40,26525
20,10,0,30,38458
49,9,1,40,154254
37,13,1,40,36272
18,8,0,8,41503
61,9,1,40,199111
26,9,1,48,43594
66,13,1,12,47844
68,14,0,40,28295
27,9,0,40,33803
66,10,1,7,25550
28,6,0,15,40530
26,13,0,40,26975
25,9,0,40,42699
46,10,1,48,31047
62,13,1,40,30825
35,9,1,40,24930
26,9,1,60,26950
40,9,0,40,41137
31,10,1,45,22768
52,9,1,40,37124
61,9,1,12,47983
39,7,1,40,24615
25,9,0,40,40507
47,13,1,48,22379
33,13,1,40,24507
17,7,1,25,37380
26,9,1,45,37136
25,9,1,40,47244
39,9,1,16,46330
33,14,1,45,79054
46,10,1,40,46698
27,10,0,20,35729
48,9,1,40,66677
29,7,0,5,35817
40,13,1,40,40875
24,13,1,40,37232
55,13,1,35,21494
56,9,1,40,172066
25,12,1,30,32208
36,10,1,50,34692
26,9,1,45,40411
37,9,1,44,148115
36,9,1,40,23597
23,7,1,50,47823
25,13,1,60,27436
36,9,0,40,31828
37,10,1,70,30248
39,12,1,48,183111
35,11,1,40,40011
33,7,1,40,37956
31,10,1,46,47226
49,10,1,22,37589
34,13,1,50,43024
40,9,1,60,36125
27,10,0,40,24163
50,16,1,23,30103
38,8,0,50,47302
55,13,1,40,39033
49,4,1,70,44695
40,13,1,40,39183
42,11,0,30,26305
51,13,1,50,182317
27,13,0,50,33975
30,9,1,40,175181
70,16,1,20,199108
40,6,0,40,34771
43,13,1,35,26408
24,9,0,40,47713
22,4,1,40,47689
38,13,1,60,106411
52,9,1,40,26381
32,11,1,50,199876
33,11,0,40,41720
21,9,1,40,35621
27,10,1,50,33386
31,9,1,50,29400
29,14,0,40,86221
49,3,1,40,46905
61,13,1,7,157822
46,13,1,50,72291
37,7,1,40,37607
56,13,1,40,164633
37,10,1,40,26243
26,9,1,40,46397
31,10,0,35,34008
36,9,0,40,25735
52,6,1,45,33478
40,10,1,60,34409
21,9,0,60,21134
63,6,1,40,23405
30,9,0,40,35148
30,13,1,20,38246
50,13,1,60,45885
41,14,1,45,37682
39,13,1,60,165292
23,9,0,48,38143
52,9,1,40,38415
17,7,0,20,21560
46,11,0,40,37472
26,10,0,42,36926
30,10,1,40,33163
23,10,1,50,34836
21,10,0,12,40593
39,9,1,55,21879
37,11,1,40,31978
40,14,1,50,197263
38,10,0,20,21161
47,13,1,60,43464
20,10,1,35,47565
35,9,1,40,24202
62,13,1,40,74699
32,7,0,15,45364
42,13,1,60,167365
32,6,1,40,25320
27,10,0,30,35117
53,13,1,45,152492
28,3,1,25,30677
26,9,1,40,35976
47,15,1,45,146777
23,10,0,40,43657
70,10,1,30,28955
41,13,1,40,30285
43,14,1,45,36962
65,9,0,25,37414
40,9,1,40,49607
64,9,1,45,157643
40,10,1,45,29167
43,13,1,35,26075
50,9,1,48,38700
19,10,0,30,43285
32,13,0,60,43347
32,7,1,40,40804
42,7,1,50,28422
41,9,1,40,79999
30,10,0,40,32210
20,10,1,30,35347
45,9,1,40,42536
42,16,1,50,142093
24,12,1,40,21409
43,13,0,50,46527
28,9,1,40,38485
35,9,0,40,30842
36,9,1,50,31616
38,9,0,40,26550
32,13,0,35,31555
50,9,1,40,22831
34,9,1,55,158521
35,9,1,40,27140
30,14,0,40,27774
61,3,1,40,48168
27,13,1,38,21509
61,9,0,40,41127
18,3,1,40,21098
31,9,1,40,55345
31,13,1,60,26094
20,9,0,40,24661
35,8,1,40,48782
51,9,1,40,39866
43,10,1,40,54758
18,7,1,20,46956
55,15,1,40,92524
59,9,0,40,47466
21,9,0,40,41472
22,6,0,40,37628
60,10,0,40,29480
49,9,1,40,118110
21,9,0,40,48190
61,9,1,40,42546
64,3,1,40,25582
63,9,1,40,43756
27,13,0,40,34459
23,13,0,30,35499
41,9,0,45,39665
18,8,1,25,31476
40,9,0,40,68601
55,13,1,40,132270
17,6,0,12,43586
34,10,1,60,45074
24,13,0,40,27161
30,15,0,45,151534
29,14,1,60,40653
52,13,1,40,68358
57,10,1,40,165279
38,13,0,45,35823
43,14,0,50,116467
61,10,0,40,29193
38,13,1,65,160976
51,9,1,40,184406
40,13,1,40,25481
41,10,1,40,175378
19,10,0,20,29163
28,4,1,40,25863
59,10,1,40,32914
32,13,0,40,47625
31,9,1,40,82227
30,12,1,48,25745
54,10,1,40,49578
33,11,1,42,147150
20,10,0,10,37176
27,10,0,40,45090
32,9,1,48,33043
35,9,0,40,24892
27,7,1,45,21397
40,13,1,46,65355
34,11,1,40,23910
34,12,1,40,191907
38,10,0,25,20071
28,9,1,40,33358
65,10,1,27,47272
61,10,1,16,36795
18,7,0,25,20844
35,13,1,50,104441
45,13,0,40,49428
68,9,0,20,30568
25,10,1,50,31007
48,15,1,13,43719
19,10,0,40,43002
43,13,0,50,140590
54,13,1,45,174832
47,13,1,50,30487
25,11,0,40,31523
30,12,1,40,24086
67,10,1,8,49854
35,9,0,40,20264
26,10,1,18,40105
61,9,1,40,48790
54,9,1,32,27159
50,8,1,40,126082
32,5,0,40,20628
34,9,0,25,33119
36,9,1,40,38091
50,10,1,40,116385
28,7,1,40,33948
22,9,0,19,29491
58,7,1,20,20905
27,3,1,75,22840
62,13,1,38,39203
36,13,1,55,162980
21,10,0,4,23106
41,14,0,45,47703
28,10,1,45,40095
33,13,1,40,33865
54,13,1,45,119871
19,10,0,25,49247
76,4,1,30,46592
25,13,0,25,45928
34,13,1,50,97865
40,13,0,40,30950
22,7,0,30,26728
17,7,1,15,28059
55,10,0,20,21024
51,10,0,40,47023
26,3,1,40,21803
44,13,1,48,38881
65,6,1,70,27407
54,9,1,40,110806
34,12,1,40,39988
42,9,1,40,39349
26,9,1,70,44274
39,3,1,40,32131
46,7,0,40,28649
34,13,1,40,34652
59,9,1,40,42116
20,9,1,50,31141
34,10,1,45,114838
62,9,0,40,134596
51,9,1,20,21417
34,10,1,40,76816
47,13,0,50,48585
21,10,1,20,27856
30,11,1,49,26622
38,9,1,60,36692
45,13,0,40,113396
23,10,0,35,33134
34,10,1,48,175265
22,8,1,40,39093
31,9,1,40,46627
50,9,1,40,37900
19,2,1,52,20991
28,13,0,45,116465
23,9,0,50,37506
35,9,1,40,22416
28,9,1,40,48898
27,10,1,30,43227
46,13,1,55,43550
27,9,1,40,27077
25,6,0,40,38027
34,10,1,70,37730
33,9,1,40,38582
36,10,0,40,46148
30,4,1,48,40228
23,10,0,47,41489
36,3,1,32,46924
29,13,0,45,40960
50,10,1,40,198708
19,8,1,40,38955
20,10,0,40,31234
52,9,1,40,59455
20,9,1,40,41398
22,11,0,40,48875
34,10,1,55,171142
60,10,1,40,47027
19,7,1,40,20717
59,9,1,20,40766
36,9,1,50,36345
25,9,1,40,30182
49,4,1,70,40415
25,9,0,30,36230
50,7,0,40,35239
44,12,0,43,27230
28,9,0,40,21429
33,10,1,20,49391
40,13,1,50,35211
56,10,1,45,20032
56,10,1,50,77637
23,13,1,42,45202
38,9,0,40,41789
21,10,0,10,22272
67,4,1,24,21903
54,11,1,40,49017
50,9,0,40,45786
59,4,1,40,46327
51,7,0,40,22514
30,9,0,29,25456
42,9,1,40,103470
64,9,0,20,33880
61,13,0,45,42080
26,13,1,40,46698
47,11,1,40,44383
78,10,1,3,103255
24,9,1,50,36339
27,7,1,40,32442
51,14,1,50,125846
46,9,1,40,71790
55,9,1,60,21901
20,10,1,40,20899
30,9,1,50,24834
36,10,1,30,23216
19,9,0,20,27881
30,13,1,40,132591
31,12,1,50,103394
26,9,1,96,22307
59,12,1,35,104065
53,9,1,60,133608
24,10,0,40,28877
24,10,1,54,37403
36,9,0,50,21000
39,14,1,50,151842
53,9,1,32,20364
75,9,1,35,198108
36,9,1,50,92355
46,10,1,40,25302
56,9,1,40,53785
29,9,1,40,46263
60,5,1,49,21053
58,9,1,38,46629
67,9,1,55,43364
35,10,1,38,81181
39,10,1,80,44703
37,10,1,50,41821
54,10,1,50,31169
63,15,1,30,45102
47,7,0,38,26717
23,13,0,40,45541
55,9,1,45,33603
49,7,0,40,21563
39,11,1,40,109790
23,9,1,40,48111
19,10,0,12,42372
44,14,1,40,126656
25,11,0,40,23282
35,11,1,40,36255
23,9,0,40,34804
48,11,1,40,23195
48,10,1,40,45407
44,9,0,40,23480
55,13,0,25,33149
33,9,1,50,27417
18,8,1,20,33230
24,13,1,30,30534
32,12,1,56,179338
24,13,0,20,34562
44,13,1,70,107879
27,13,1,45,44452
39,12,1,40,98648
26,6,1,40,36391
34,14,1,40,155178
38,14,1,65,102117
41,14,1,75,175414
73,13,1,5,29081
32,9,1,50,30839
56,14,1,40,147509
59,13,1,50,129835
44,10,1,60,166651
35,13,1,40,41560
52,9,1,40,41487
30,10,1,50,48410
23,13,1,40,21380
43,9,0,43,65174
61,9,1,50,28829
38,9,0,35,26107
68,6,1,16,28671
41,14,1,50,180707
42,10,1,40,48561
48,5,0,20,26983
19,9,0,40,34434
31,7,1,40,39324
40,12,1,50,44654
32,13,0,40,20757
51,9,1,40,60289
44,13,1,40,184102
23,13,0,30,46453
30,7,1,35,32444
44,13,0,45,30972
24,9,1,60,20682
34,9,1,60,47286
17,7,1,12,22253
61,14,1,45,84717
30,13,1,40,35490
45,13,1,40,24268
22,11,0,40,47092
49,10,1,40,33954
39,12,0,45,40811
39,9,1,40,41962
34,10,0,40,45756
52,10,1,40,157717
24,11,0,40,37049
38,13,1,45,112424
19,7,1,40,41304
24,9,0,30,33369
25,12,1,43,26542
71,4,1,10,45181
27,9,0,40,21619
28,11,0,40,49259
54,11,1,38,175649
18,7,0,10,42988
49,9,1,40,41106
36,9,0,25,33118
57,9,1,50,44737
56,14,1,40,185932
17,6,1,20,33532
30,9,1,50,34258
41,6,0,40,24260
26,9,1,40,36497
61,6,1,48,36340
50,10,1,40,34705
24,9,1,45,43649
44,7,0,40,33587
38,14,0,40,32925
61,4,0,40,35028
25,13,1,50,41347
34,9,1,70,43873
38,10,1,40,31950
42,9,1,55,20263
17,6,1,20,41998
48,4,1,40,28750
38,14,1,40,109103
52,9,1,50,91791
55,11,0,40,23457
41,9,1,20,34513
45,3,0,35,31638
49,4,1,45,40486
19,10,1,20,39526
39,13,1,45,27611
43,10,1,45,41344
42,10,1,65,41323
17,7,1,12,28738
30,12,0,25,28756
61,14,0,70,38683
48,14,1,40,90246
60,9,1,40,25466
57,9,1,40,144537
27,3,1,45,44630
24,9,1,48,34843
41,8,1,84,160391
42,9,1,40,34309
34,13,0,15,45574
22,5,0,36,36524
47,9,0,43,21699
50,9,1,40,27308
30,9,1,40,22786
38,13,1,45,44479
31,9,1,55,73223
44,10,0,45,129999
34,10,1,38,47696
52,9,1,40,155608
34,9,1,50,43027
31,10,1,40,31997
68,10,0,20,34938
22,9,0,40,33603
42,13,0,35,32112
37,9,1,35,34651
36,9,1,35,24020
38,10,0,30,44097
72,9,1,55,41233
40,3,1,40,23858
19,10,1,30,44981
55,11,1,50,176446
30,12,1,40,39868
52,13,0,40,25597
29,13,1,45,66044
41,10,1,4,39862
29,13,0,45,26499
24,13,0,20,32693
46,15,1,45,97881
44,9,1,60,174988
17,6,0,15,34665
35,11,0,35,35411
38,9,1,40,47309
36,5,1,40,43828
24,7,1,60,34254
38,13,1,99,26994
19,7,0,40,42116
30,9,1,45,48195
36,11,1,40,48689
27,10,1,45,43459
27,12,1,40,161072
66,4,1,30,21307
65,10,1,40,133031
37,14,0,40,81986
17,7,1,30,39802
19,10,1,40,28434
57,3,1,50,33077
54,14,0,30,33377
21,10,0,40,27625
43,9,1,40,23255
50,9,1,40,33550
38,7,1,48,115446
31,9,1,40,125674
41,15,0,38,41051
20,10,0,40,36041
28,13,0,15,29865
62,5,1,35,47148
41,8,0,40,21631
37,9,1,45,35686
53,10,1,30,21362
28,13,1,50,151969
23,14,0,30,31776
46,9,1,35,32091
28,9,0,45,20563
50,6,0,40,49353
19,10,1,45,30029
84,4,1,10,29898
48,15,1,35,82370
61,9,0,20,47706
44,10,1,42,37525
32,9,0,60,23411
25,10,1,35,24410
47,10,0,40,36767
19,10,0,15,36663
37,10,1,17,35831
28,9,0,40,35507
34,12,0,40,153356
32,10,0,35,29558
24,10,1,30,27895
22,10,0,25,34026
30,10,1,99,30179
56,14,1,40,41112
30,13,1,40,97567
28,10,0,26,43012
40,10,1,68,197235
28,10,1,45,44966
39,8,1,40,35133
33,9,1,40,189624
23,10,1,40,36546
32,10,1,55,47767
37,9,1,40,35281
71,3,0,75,23396
30,10,1,40,100678
20,10,0,40,39896
53,9,1,50,27707
42,9,1,45,49960
44,13,1,56,81026
26,14,0,40,20725
21,10,0,16,29270
37,9,0,40,22262
36,13,0,40,29890
25,9,0,40,29339
54,16,1,43,183297
38,13,1,50,56241
29,9,1,40,36988
20,10,1,38,49233
32,9,1,50,29731
24,12,1,20,33528
59,9,1,40,63450
56,13,1,40,76194
40,9,1,84,23389
35,13,1,40,150073
38,13,0,40,77311
24,10,0,20,32651
30,10,1,40,113371
61,9,1,40,34424
36,2,1,40,34925
20,10,0,20,32356
36,9,0,40,49517
45,13,0,40,27973
22,13,0,40,44174
31,9,1,40,26686
34,9,1,40,28149
24,7,1,40,21931
42,5,1,35,20701
23,13,1,25,26751
46,15,0,40,181376
60,15,1,70,60171
40,10,0,40,40203
55,9,0,40,34297
47,14,1,40,51924
28,9,1,43,25102
55,15,1,60,187314
47,14,1,40,79761
54,14,1,52,67210
32,7,0,60,47607
38,12,1,40,137070
61,10,0,40,44850
62,14,1,40,39625
29,10,1,40,24514
26,9,0,32,44699
19,10,1,50,32755
40,6,1,40,26547
36,9,1,40,139540
42,9,1,45,24637
55,14,0,40,47598
55,9,0,35,33296
43,13,1,40,109761
39,9,1,40,25664
38,10,1,45,122983
28,9,0,40,26392
36,10,0,40,39926
49,10,1,50,39835
41,10,0,40,46326
60,4,0,40,27301
35,13,1,70,31665
36,13,0,40,45320
51,9,1,40,59308
23,9,1,40,24735
51,9,1,40,48522
17,7,0,18,23217
33,10,1,25,48123
50,9,1,40,44301
38,8,1,40,161102
18,9,0,35,40335
26,9,1,40,26919
21,10,0,47,36971
26,9,1,52,28497
30,9,0,40,57301
39,10,0,20,46948
33,9,1,40,43113
42,10,1,38,43359
28,15,0,50,25413
20,9,1,35,33091
66,13,0,25,43663
31,10,1,50,27036
36,10,1,40,27389
39,12,1,40,160539
52,9,1,40,48107
61,4,1,40,142484
27,9,1,40,44037
45,9,0,50,39022
21,5,1,40,28869
25,9,0,40,42860
24,10,0,25,37638
38,12,1,55,29784
51,10,1,24,20494
29,13,0,50,148896
45,9,0,38,40779
59,6,1,50,28571
41,9,1,40,43372
23,13,0,40,30311
43,10,1,45,34230
17,7,1,20,40208
32,13,1,50,90760
42,11,1,40,47583
68,14,1,40,95085
55,9,1,40,84354
43,9,1,40,32850
61,9,1,40,60645
28,9,1,40,20798
47,9,0,60,22414
21,4,1,40,41625
39,10,1,40,47801
39,7,1,46,33836
34,10,1,40,28369
57,5,1,40,42887
27,13,1,40,30331
21,10,0,12,33606
25,3,1,40,30933
51,10,1,50,51545
35,13,0,40,31919
19,10,1,12,41785
27,13,1,55,96523
34,10,0,35,32438
33,9,0,32,43631
36,9,1,40,35961
33,13,1,35,24037
60,13,1,40,36419
42,10,1,50,89516
47,9,0,40,30334
42,9,1,75,146816
34,10,1,65,152384
21,9,0,32,33861
30,14,1,15,159444
53,14,0,50,82243
34,9,1,40,22948
37,13,1,40,24171
27,9,0,40,35702
31,13,1,40,48440
30,10,0,40,40231
33,9,1,45,34471
41,10,1,40,42191
23,10,1,30,33644
65,10,0,40,25863
30,9,0,40,47809
51,11,1,55,31802
30,10,1,40,47227
49,14,1,45,181009
37,9,1,30,26712
42,9,1,40,32320
62,11,0,45,74488
67,9,1,35,35947
31,10,1,40,178504
50,13,1,20,187938
33,13,1,40,48398
27,10,1,40,31895
31,11,1,40,144476
35,10,1,40,43127
55,10,1,6,157038
54,13,0,35,194234
56,13,1,48,193159
21,11,0,40,30181
66,4,0,20,37234
46,9,1,50,42329
23,13,0,38,26057
43,14,0,45,35183
40,9,1,55,38617
52,3,1,40,20770
59,13,1,50,125813
36,11,0,40,44475
33,9,1,40,36976
20,9,1,40,20462
21,9,1,35,29235
59,6,0,40,29898
42,14,1,50,63453
62,9,0,43,22109
54,9,1,40,43014
35,4,0,30,48959
36,12,0,40,28125
21,9,0,45,20437
30,9,0,14,48504
46,10,1,40,166962
32,3,0,40,54107
21,10,1,64,32675
39,9,1,40,31645
54,9,0,43,31509
32,10,1,40,23474
23,9,1,40,46228
42,2,1,40,22046
62,6,0,30,21837
28,10,1,35,29590
28,9,1,40,25314
35,12,1,40,28413
19,10,0,40,25423
27,9,1,35,48365
54,2,1,50,35735
19,9,0,35,49804
27,10,0,30,31189
30,9,1,50,22864
35,12,0,35,21025
66,5,1,40,39538
19,10,0,20,37821
30,9,1,40,197828
32,13,1,40,29017
31,10,0,40,39338
26,11,1,65,33564
44,10,0,25,47214
52,13,1,50,135992
30,10,1,40,41755
32,9,0,60,40647
19,9,1,40,38465
33,9,1,30,35927
20,10,1,40,41028
61,4,1,40,35888
33,10,0,35,45474
24,10,0,35,43083
31,13,1,60,49749
20,9,0,20,35808
32,11,0,50,42100
29,12,0,40,25334
61,6,1,24,21925
48,9,0,50,22530
29,12,0,40,29174
61,8,1,52,26618
34,10,1,48,33964
22,12,0,15,44805
32,9,1,40,26363
38,9,1,40,26713
27,10,0,40,28225
26,9,1,40,29335
35,9,1,40,74003
62,9,0,40,25800
28,9,0,40,25998
50,9,1,40,34603
34,13,1,50,124152
37,9,1,40,32938
63,2,0,44,44288
35,5,1,40,30628
55,13,1,40,106019
40,9,0,40,156054
25,9,1,50,26240
51,10,1,40,26533
37,13,1,40,145407
54,13,1,55,61396
47,10,1,40,95478
26,13,0,40,29989
46,11,1,40,48886
24,8,1,40,36340
19,4,1,80,33119
35,9,1,40,179357
36,13,1,35,34419
18,8,0,20,28830
46,14,1,40,159317
30,9,0,32,34806
29,9,0,40,23866
65,9,0,20,30392
41,14,0,40,123574
34,13,1,40,24840
58,4,1,40,22773
39,9,0,40,32640
21,10,0,40,35611
31,9,1,50,52670
33,16,1,50,131024
28,13,1,60,40266
32,9,0,35,31601
32,13,1,55,102158
31,9,0,40,48066
41,15,1,40,57105
48,13,1,45,116509
27,9,1,40,31138
45,9,0,40,22187
34,9,1,50,33376
17,6,0,10,30535
25,9,1,23,41967
34,13,0,62,78285
33,9,0,40,27188
21,10,0,20,22481
22,9,1,50,41295
61,10,1,42,42494
40,9,0,30,67040
